,year,month,day,avg_temp,highest_temp,lowest_temp,cloud,rainfall
3267,1968,12,12,7.6,11.4,4.6,9.3,0
3268,1968,12,13,5,7.2,2.5,10,0.1
3269,1968,12,14,-1.9,6.8,-7.2,7.5,1.1
3270,1968,12,15,-6.5,-3.6,-8,4.8,
3271,1968,12,16,-5.8,-1.9,-9.2,0,
3272,1968,12,17,-0.5,5.4,-5.8,9.8,
3273,1968,12,18,2.5,6.2,0.4,9.3,
3274,1968,12,19,4.2,9.4,1.9,4.8,
3275,1968,12,20,2.7,7,0.5,7.5,5.4
3276,1968,12,21,-3.6,0.5,-5.4,5.8,
3277,1968,12,22,-6.7,-4.4,-8.2,3.8,1.9
3278,1968,12,23,-4,0.4,-8.2,6.8,1.4
3279,1968,12,24,-0.4,4.3,-3.9,3.3,
3280,1968,12,25,2.9,5.8,0,8.5,0
3281,1968,12,26,1.8,5.3,-3.1,4.8,
3282,1968,12,27,-2.4,1.5,-5.4,2.5,
3283,1968,12,28,-0.7,4,-3.8,5.8,
3284,1968,12,29,-2.3,0.5,-4.6,5,
3285,1968,12,30,-2.7,2,-6,5,
3286,1968,12,31,-6.7,-2.6,-11,6.8,
3287,1969,1,1,-10.4,-6.8,-12.6,1,
3288,1969,1,2,-12.2,-8,-14.4,0.3,
3289,1969,1,3,-11.2,-5.2,-15.2,0,
3290,1969,1,4,-7.5,-2.2,-12.2,6,1.4
3291,1969,1,5,-6.1,-2,-8.7,7.5,
3292,1969,1,6,-7.9,-3.8,-11.4,1,
3293,1969,1,7,-8.5,-4.6,-11.6,0.3,
3294,1969,1,8,-7,-1.4,-10.6,1.3,
3295,1969,1,9,-4.6,0.9,-9.6,4.8,
3296,1969,1,10,-0.2,4.3,-3.3,7.5,
3297,1969,1,11,-4.4,-0.8,-7,7.5,
3298,1969,1,12,-7.8,-4,-11.1,1.8,
3299,1969,1,13,-6.8,-1.2,-11.9,2,0.1
3300,1969,1,14,-6.7,-3.5,-9.8,0,0
3301,1969,1,15,-8.1,-3.4,-12.2,1,
3302,1969,1,16,-4.5,1,-10.1,7.5,0
3303,1969,1,17,-0.4,1.6,-2.6,9.8,1.3
3304,1969,1,18,3.1,6.5,1.1,8.5,
3305,1969,1,19,4.6,10.7,1.4,3.8,
3306,1969,1,20,2.6,7.8,-0.4,7.5,
3307,1969,1,21,0.7,5.6,-2.5,6.5,
3308,1969,1,22,1.2,7.8,-4,3,
3309,1969,1,23,1,4.9,-5.3,9.5,0.3
3310,1969,1,24,-2.1,2.4,-6.8,7.5,
3311,1969,1,25,2.2,3.2,0.4,10,4.3
3312,1969,1,26,2.3,4.1,0.3,10,7.9
3313,1969,1,27,-0.1,0.6,-0.4,10,1.2
3314,1969,1,28,-0.6,0.6,-2.8,10,35.3
3315,1969,1,29,-2.8,-1.2,-4.4,10,0.6
3316,1969,1,30,-3.4,-1.4,-4.8,9,3.2
3317,1969,1,31,-1.9,1.1,-4,10,6.6
3318,1969,2,1,-3.7,-0.5,-9,6.5,0
3319,1969,2,2,-9.2,-5,-12.6,0,
3320,1969,2,3,-6.1,-0.7,-12.3,10,0.2
3321,1969,2,4,-6.9,-3,-12.8,5,3.3
3322,1969,2,5,-12.8,-8.4,-15.9,0,
3323,1969,2,6,-9.4,-3.4,-15.3,1.8,
3324,1969,2,7,-3.4,-0.4,-6.8,10,0.6
3325,1969,2,8,0.3,4.2,-2.6,2.8,
3326,1969,2,9,0.5,4.6,-4.1,5,
3327,1969,2,10,3.7,8.4,0.3,1.3,
3328,1969,2,11,4.7,10.4,1.1,5.8,
3329,1969,2,12,5.6,10.7,1.2,5.5,
3330,1969,2,13,3.4,7.2,0.6,10,25.3
3331,1969,2,14,1,4.6,-1.2,6.5,13.4
3332,1969,2,15,-0.7,0.9,-2.4,10,2.2
3333,1969,2,16,0.7,2.6,-0.6,10,11.7
3334,1969,2,17,2.3,4.4,0,10,0.1
3335,1969,2,18,2.3,2.8,1,10,0.5
3336,1969,2,19,0.9,4.6,-2.4,6.3,
3337,1969,2,20,-0.4,0.7,-1.6,9.8,1.4
3338,1969,2,21,-3.6,-1.2,-7.9,9.8,0.5
3339,1969,2,22,-7,-3,-10,3,
3340,1969,2,23,-5.9,-1.9,-9,5,
3341,1969,2,24,-8,-5.1,-10.6,7,
3342,1969,2,25,-9.2,-5.2,-12.2,5.5,
3343,1969,2,26,-5.8,-0.8,-10.2,6.5,
3344,1969,2,27,-3.6,0,-6.9,5.3,
3345,1969,2,28,-5.6,-2.5,-7.5,0.5,
3346,1969,3,1,-4.6,0.2,-8.1,7.3,
3347,1969,3,2,-1.6,2.7,-4.5,8.5,0
3348,1969,3,3,0.2,3.2,-2.9,10,0.8
3349,1969,3,4,-1.4,1.6,-4.8,6.3,1.4
3350,1969,3,5,-2.9,0.8,-6.7,4,
3351,1969,3,6,-0.5,5,-4.4,3.8,0
3352,1969,3,7,1.6,6.7,-2.9,0.5,
3353,1969,3,8,2.5,6.6,-0.6,8,
3354,1969,3,9,2.6,7.9,-0.7,4.8,
3355,1969,3,10,0.6,5.6,-3.3,4.3,
3356,1969,3,11,2.2,6.2,-0.1,8.5,0.1
3357,1969,3,12,0.4,2,-1.4,9.3,0.8
3358,1969,3,13,-0.1,4.2,-2.6,3,
3359,1969,3,14,1.3,6,-2.2,7.5,0
3360,1969,3,15,1.5,5.1,-1.6,6,0.1
3361,1969,3,16,1,4.5,-1,8,7.4
3362,1969,3,17,1.5,6.2,-2.4,0.5,
3363,1969,3,18,2.6,5.6,-1.2,7.3,
3364,1969,3,19,6.8,11.7,3.3,10,
3365,1969,3,20,7,8,3.8,9.5,3.1
3366,1969,3,21,0.2,3.8,-1,1.8,
3367,1969,3,22,2.2,6.5,-0.5,2.8,
3368,1969,3,23,3,10.1,-1.9,2.3,
3369,1969,3,24,6.6,14.7,-0.2,0,
3370,1969,3,25,7.9,15.4,1.7,0,
3371,1969,3,26,8.6,16.1,1.8,0.5,
3372,1969,3,27,11.1,20.4,4.7,4.8,
3373,1969,3,28,9.1,15.2,5,1.3,
3374,1969,3,29,6.6,10.2,3.7,7.8,
3375,1969,3,30,7.1,11.6,3.2,7.8,
3376,1969,3,31,8.3,15,2.8,1,
3377,1969,4,1,8.5,12.7,4.4,8.8,
3378,1969,4,2,9,13.7,4.8,7.3,0.2
3379,1969,4,3,11.9,18,8,8.3,3.7
3380,1969,4,4,3.1,9.4,-0.2,6,10.3
3381,1969,4,5,4.4,9.2,0,1.8,
3382,1969,4,6,5.6,10.2,2.8,6,0
3383,1969,4,7,7.9,14.2,0.2,6,1.6
3384,1969,4,8,5.9,8.8,3.8,7.3,2.9
3385,1969,4,9,6.5,11.2,2.9,4.8,
3386,1969,4,10,7.8,13,3,5,0
3387,1969,4,11,11.3,19.4,4.6,2.5,
3388,1969,4,12,14.7,21.6,6.2,0,
3389,1969,4,13,16.5,19.7,13.3,7.5,0.1
3390,1969,4,14,14.8,17.6,10.4,10,25.4
3391,1969,4,15,11.6,16,9.4,9.3,0.8
3392,1969,4,16,8.7,10.2,4.6,8.3,
3393,1969,4,17,7.2,13.2,1.8,4.8,
3394,1969,4,18,8.2,14.2,3.7,3,
3395,1969,4,19,12.4,21.2,5.3,0,
3396,1969,4,20,13.7,17,11.8,10,9.6
3397,1969,4,21,11.9,17,7.5,10,22.8
3398,1969,4,22,15.2,23.3,6.3,0.5,
3399,1969,4,23,18.3,22.2,13,7.3,35.4
3400,1969,4,24,10.7,20.6,7.4,10,92.8
3401,1969,4,25,9.8,13.4,7.2,7.5,13.6
3402,1969,4,26,13.2,19.8,7.3,4.5,
3403,1969,4,27,13.2,20,9.2,0.8,
3404,1969,4,28,14,22.2,8.8,5.5,
3405,1969,4,29,12.8,16.8,9.9,9,
3406,1969,4,30,10,13.6,7.2,10,0.1
3407,1969,5,1,13.6,21.6,9.4,3.8,
3408,1969,5,2,16.7,24.6,8.7,0,
3409,1969,5,3,18.8,26,12.1,6,11.7
3410,1969,5,4,18.2,20,15.6,10,122.3
3411,1969,5,5,14.6,17.6,11.5,7.5,31.7
3412,1969,5,6,12.7,17.7,8,0.8,
3413,1969,5,7,13.4,19.4,6.2,0.3,
3414,1969,5,8,16.2,21.9,10.1,2.3,
3415,1969,5,9,19.3,26,12.6,4.5,0
3416,1969,5,10,19.2,23.7,17.2,9.8,13.4
3417,1969,5,11,17.8,22.8,14.8,10,0.4
3418,1969,5,12,18.8,23.6,15.4,8.8,
3419,1969,5,13,19.5,25.3,14.5,3.3,
3420,1969,5,14,20.5,26.4,14.6,7,0
3421,1969,5,15,18.4,21.2,15.1,10,
3422,1969,5,16,15.8,19,12.2,10,3.3
3423,1969,5,17,15.4,22,11.5,5.3,0.6
3424,1969,5,18,13.6,19.6,10.1,6,12.3
3425,1969,5,19,13.2,18.3,9,0,
3426,1969,5,20,14.9,22.2,9.1,0.3,
3427,1969,5,21,16.6,22,10.9,3,
3428,1969,5,22,16.9,21.2,13.2,3,
3429,1969,5,23,18.7,24.6,12.3,8.3,
3430,1969,5,24,18.3,22.4,15.1,9.5,
3431,1969,5,25,17.3,22,13,2.5,
3432,1969,5,26,16.1,21.1,11.9,10,1.1
3433,1969,5,27,13.5,17.8,11.2,9.8,4.6
3434,1969,5,28,14.4,19,9.6,7.5,0.2
3435,1969,5,29,13.8,17.2,12.5,10,51.4
3436,1969,5,30,15.5,20.7,12.6,6.3,2.2
3437,1969,5,31,17.8,24.8,12.3,3.3,
3438,1969,6,1,21.9,27.5,15,6.3,0
3439,1969,6,2,17.6,22,14.7,10,13.5
3440,1969,6,3,17.6,22.6,13.2,3.8,
3441,1969,6,4,18.4,25.1,12.6,7.5,
3442,1969,6,5,15.8,17.1,14.3,10,1.2
3443,1969,6,6,16.4,21.2,13.8,8.3,0
3444,1969,6,7,17.1,22.8,12,3.3,
3445,1969,6,8,18.4,25.1,11.9,0,
3446,1969,6,9,18.5,24.9,14.1,3.8,
3447,1969,6,10,19.4,24.3,14.8,6.8,
3448,1969,6,11,17,20.8,14.9,9.8,7
3449,1969,6,12,18.7,22.7,15.8,9,0.1
3450,1969,6,13,19.5,25.4,15,5.5,
3451,1969,6,14,21.6,27.7,16.4,2.8,
3452,1969,6,15,20.5,25.2,16.4,6.8,
3453,1969,6,16,19.4,25.1,15.6,7.5,
3454,1969,6,17,20.1,26,16.3,9.5,0
3455,1969,6,18,19.3,24.5,15.4,9.8,4
3456,1969,6,19,18.7,25,13.9,2.5,
3457,1969,6,20,20.6,27.5,15.5,4.5,
3458,1969,6,21,20.3,26.3,16.2,8.3,6
3459,1969,6,22,18.7,23.4,15.8,9.5,0
3460,1969,6,23,21.1,27.9,16.3,5.3,
3461,1969,6,24,23,27.9,19.5,8,
3462,1969,6,25,25,32.3,19.4,6.3,
3463,1969,6,26,22.3,26,19.4,5.5,
3464,1969,6,27,21.3,27.1,15.8,1.5,
3465,1969,6,28,21.4,27.9,15.2,9,
3466,1969,6,29,24.7,31.2,18.6,3.5,
3467,1969,6,30,25.2,31.4,19.2,5,
3468,1969,7,1,24.2,28.4,21.3,9.5,
3469,1969,7,2,22.7,29.2,17.9,1,
3470,1969,7,3,24.8,31.5,17.3,7.5,
3471,1969,7,4,26.5,32.3,22.5,8,0
3472,1969,7,5,23.2,25.2,21,9.8,0.2
3473,1969,7,6,24.9,31.4,19.2,8.8,
3474,1969,7,7,22.9,26,19.1,10,0.1
3475,1969,7,8,17.6,19.1,16.3,10,9.1
3476,1969,7,9,23.2,29.4,16,4.3,
3477,1969,7,10,21.3,25.6,18.2,8.8,0
3478,1969,7,11,19.9,24.7,18.3,8.8,0
3479,1969,7,12,21.9,27,17.2,9,35
3480,1969,7,13,22.2,27.4,18.6,6.5,20.6
3481,1969,7,14,24.2,28,20.4,7.8,0.4
3482,1969,7,15,23.3,24,22.2,10,37.8
3483,1969,7,16,22.7,23.4,22.2,9.8,21
3484,1969,7,17,26.6,30.1,23,9.5,6.4
3485,1969,7,18,23.9,25.9,21.3,10,23.3
3486,1969,7,19,24,25.4,22,10,62.1
3487,1969,7,20,24.3,27.8,22.7,10,0.7
3488,1969,7,21,24.8,28.5,22.4,9.3,1.1
3489,1969,7,22,24.6,28,21.9,10,12.7
3490,1969,7,23,26.1,30.7,23.8,10,0
3491,1969,7,24,26.3,29.3,24.8,9.3,0.7
3492,1969,7,25,25.5,28,24.7,10,0.8
3493,1969,7,26,24.8,27.5,24.3,10,22.4
3494,1969,7,27,26.5,30.2,24.4,9.8,0.4
3495,1969,7,28,26.5,29,25.1,9.3,0.1
3496,1969,7,29,26.1,28.4,24.7,9.8,6.2
3497,1969,7,30,24.6,27.7,21.2,10,84.8
3498,1969,7,31,24.4,30,20.5,9,
3499,1969,8,1,23.3,26.1,20.3,10,10.8
3500,1969,8,2,21.5,24.7,19.2,9.5,95.2
3501,1969,8,3,22.6,24.8,21.3,9.8,89.4
3502,1969,8,4,24.3,29.6,21.6,9.3,0.9
3503,1969,8,5,25.3,30.2,21.3,8.5,0
3504,1969,8,6,24.7,26.7,23.4,10,77.1
3505,1969,8,7,25.2,29.2,23.8,9.8,39.4
3506,1969,8,8,26.4,29.3,23.8,9.5,26.2
3507,1969,8,9,26.9,30.7,25.1,9,0
3508,1969,8,10,26.1,29.7,23.2,8.8,28.4
3509,1969,8,11,27.7,30.7,25.1,9.5,13.2
3510,1969,8,12,26,28,24.2,8.3,1.5
3511,1969,8,13,25.6,27.4,23.9,9,3.3
3512,1969,8,14,26,30,23.4,8,
3513,1969,8,15,25,30.5,21.4,4.5,
3514,1969,8,16,26.5,32.2,21.3,1.3,
3515,1969,8,17,27.8,32.9,24.2,4.5,
3516,1969,8,18,26.9,31.3,22.6,3.3,
3517,1969,8,19,23.8,27.8,20.2,7,32.6
3518,1969,8,20,25.6,30.6,20.8,3,
3519,1969,8,21,26.3,31.6,20.4,5.3,
3520,1969,8,22,26.1,29.3,23.3,9.5,7.7
3521,1969,8,23,24.6,28.2,22.1,5.8,
3522,1969,8,24,23.9,28.2,20.5,4.8,
3523,1969,8,25,22.4,28,19.2,4.8,9.7
3524,1969,8,26,22.6,28.2,19.5,7,
3525,1969,8,27,22.8,27.4,18.5,2,
3526,1969,8,28,23.3,28.2,18.9,3,
3527,1969,8,29,25.3,30.6,19.6,6.5,3.6
3528,1969,8,30,23.1,28.2,19.6,7.3,15.3
3529,1969,8,31,22.7,25.9,20.9,9.8,0.8
3530,1969,9,1,23.7,27.2,21.3,9.8,0
3531,1969,9,2,25.2,30,21.2,9.3,0
3532,1969,9,3,24.4,26.8,21.6,9,40.3
3533,1969,9,4,22.5,26.1,20.2,8.8,0.1
3534,1969,9,5,19.8,20.8,18.3,10,29.2
3535,1969,9,6,20.9,23.6,19.1,10,0
3536,1969,9,7,22.4,29.2,17.8,5.8,
3537,1969,9,8,20,25.6,14.5,3.5,
3538,1969,9,9,20.1,24.7,15.7,8,
3539,1969,9,10,21.3,27.5,15.3,2.8,
3540,1969,9,11,22.4,28.6,16.2,2.3,
3541,1969,9,12,23,28.2,18.4,3.8,
3542,1969,9,13,22.8,27.7,18.1,7.3,
3543,1969,9,14,21.4,26.7,18.4,9.3,2.1
3544,1969,9,15,19.9,21.8,18.3,9.8,12.5
3545,1969,9,16,21,26.2,19.2,9.5,7.1
3546,1969,9,17,21.9,28.1,16.3,2.8,
3547,1969,9,18,22.6,27.5,19.7,8.5,
3548,1969,9,19,21.1,23.8,18.9,9.8,119.8
3549,1969,9,20,21.3,26.9,16.5,0,
3550,1969,9,21,18.5,21.2,16.6,9.5,0.2
3551,1969,9,22,19.8,24.6,16,8.8,
3552,1969,9,23,19.4,22.3,17.5,10,6.4
3553,1969,9,24,19.3,24.5,17,8.5,0.9
3554,1969,9,25,21.3,26.7,17.5,7.5,
3555,1969,9,26,20.4,26.6,15.4,4.5,
3556,1969,9,27,17.4,22.9,13.3,5.5,
3557,1969,9,28,17.7,23.4,12.9,7.5,0
3558,1969,9,29,17.3,20.1,13.9,9.8,2.4
3559,1969,9,30,14.2,15.4,13,9.5,9
3560,1969,10,1,15.5,20.5,9.9,5.3,
3561,1969,10,2,12.2,17.5,7.3,1.8,
3562,1969,10,3,12.6,19,6.1,0.8,
3563,1969,10,4,12.8,19.2,7.6,0.3,
3564,1969,10,5,13.7,19.8,8,1.3,
3565,1969,10,6,14.2,19.5,9.3,6.5,
3566,1969,10,7,16.5,22.6,11.7,4.5,
3567,1969,10,8,13.9,19.2,9.3,7.5,5.1
3568,1969,10,9,7.3,10.5,5.1,4.3,0
3569,1969,10,10,8.3,14.2,3.2,1.8,
3570,1969,10,11,11,17.7,4.1,0,
3571,1969,10,12,12.2,19.5,5.7,0,
3572,1969,10,13,12.8,19.4,6.8,6.8,
3573,1969,10,14,13.8,20.4,8.9,7.3,
3574,1969,10,15,17.1,23.5,11.7,8.8,
3575,1969,10,16,17,21.1,11.2,2.5,5.8
3576,1969,10,17,12.8,18.3,7.5,0,
3577,1969,10,18,13.2,20.8,6.3,0,
3578,1969,10,19,15.9,24.4,8.2,0,
3579,1969,10,20,17.9,23.6,12.2,3.8,
3580,1969,10,21,19,24.4,14.1,4.3,
3581,1969,10,22,17.8,23.8,12.8,2.3,
3582,1969,10,23,16.6,21.4,12.9,7.5,
3583,1969,10,24,15.7,19,13,7.5,0.6
3584,1969,10,25,14.7,20,10,4.8,0
3585,1969,10,26,13,16.4,9,4.8,
3586,1969,10,27,11.2,16.8,6.1,0,
3587,1969,10,28,11.3,17.9,4.8,3.8,
3588,1969,10,29,13.6,20.3,7.7,0.3,
3589,1969,10,30,13.8,19.7,9.5,4,
3590,1969,10,31,12.6,15.4,8.8,9.8,6.9
3591,1969,11,1,7.9,12.4,4.1,9.8,
3592,1969,11,2,6.1,10.6,3.2,1,
3593,1969,11,3,3.8,8.2,0.4,5.5,
3594,1969,11,4,2.1,7.4,-1.5,0,
3595,1969,11,5,2.8,8.2,-1.8,0,
3596,1969,11,6,6,13.4,-0.7,0,
3597,1969,11,7,9.7,15.2,6.6,3.8,
3598,1969,11,8,10.7,16.3,6.1,4,0
3599,1969,11,9,10.7,16.9,5.7,7.5,4.1
3600,1969,11,10,4.3,6.4,0.8,8.3,0.4
3601,1969,11,11,5.8,12.8,-0.8,5.3,
3602,1969,11,12,10.9,14.8,8.2,4.3,2.2
3603,1969,11,13,12.1,17.8,8.6,3,
3604,1969,11,14,12,14.1,9.7,7.8,7.7
3605,1969,11,15,11.5,14.1,5.6,8.5,5.2
3606,1969,11,16,2.6,6.9,-0.8,10,
3607,1969,11,17,-1.2,2.2,-3.6,0.8,
3608,1969,11,18,-0.3,3.4,-4.1,4,0.2
3609,1969,11,19,4.6,8.4,1.4,9.5,1.1
3610,1969,11,20,5.9,8.9,0.6,4.8,2
3611,1969,11,21,1.6,6.1,-2,7.3,
3612,1969,11,22,3.9,7.9,0.4,5.5,
3613,1969,11,23,2,6.2,-1.3,8.8,1.6
3614,1969,11,24,-1.1,2.4,-3.4,1.3,
3615,1969,11,25,-1.3,3,-5.6,2.5,0
3616,1969,11,26,3.3,7.6,-0.1,6.8,0.6
3617,1969,11,27,4.8,10.8,1.5,5,2.3
3618,1969,11,28,3.2,7.7,0,3.5,
3619,1969,11,29,1.7,4.4,0,10,1
3620,1969,11,30,2.6,7.2,-0.9,2,
3621,1969,12,1,3.1,7,-0.5,6,
3622,1969,12,2,-0.2,5.9,-7.4,6.3,3.9
3623,1969,12,3,-6.2,-2.8,-9.5,3,0
3624,1969,12,4,-0.7,5.1,-5,1.5,
3625,1969,12,5,4,7.4,0.5,9,0
3626,1969,12,6,8.4,13.6,4.8,8.8,
3627,1969,12,7,4.6,8.3,-3.4,7.5,
3628,1969,12,8,-6.1,-3.3,-8.7,1.8,
3629,1969,12,9,-4.6,0.4,-9,2.8,0
3630,1969,12,10,0.4,3.5,-3.3,8,3.9
3631,1969,12,11,2.2,6.8,-1.4,8.3,3.4
3632,1969,12,12,-2.7,4.6,-8.4,3.3,
3633,1969,12,13,-8.7,-5.4,-11.5,1.5,
3634,1969,12,14,-5.1,-1.3,-9,2.8,0
3635,1969,12,15,-4,0.1,-6.7,1.8,
3636,1969,12,16,-4.3,-0.1,-8.8,3,0
3637,1969,12,17,-3,0.5,-5.8,4.3,1.2
3638,1969,12,18,-3.4,-0.5,-6.2,0,
3639,1969,12,19,-3.9,1.5,-7.8,0,
3640,1969,12,20,-0.5,1.9,-3.5,9.8,1.4
3641,1969,12,21,3.9,7.6,0.5,8.5,0
3642,1969,12,22,1.5,5.6,-4.6,2.5,
3643,1969,12,23,-3.7,0.9,-6.9,0,
3644,1969,12,24,-1.4,3.5,-5.7,5.3,
3645,1969,12,25,1.2,3,-0.4,8.8,
3646,1969,12,26,-7.2,0.3,-13.2,2,
3647,1969,12,27,-10.8,-6,-14.9,0.5,
3648,1969,12,28,-5.9,0.2,-11.3,4.8,1.2
3649,1969,12,29,-2.5,1.4,-5,1.8,
3650,1969,12,30,-3.6,-0.5,-5.6,4.5,2.6
3651,1969,12,31,-4.2,0.5,-9.4,8.3,
3652,1970,1,1,-0.1,3,-2.3,8,0
3653,1970,1,2,-0.3,2.6,-2.4,4.3,
3654,1970,1,3,-3.5,0,-9.4,4.3,
3655,1970,1,4,-13.2,-9.4,-17.5,0,
3656,1970,1,5,-14.9,-9.2,-20.2,2.8,0.1
3657,1970,1,6,-4.2,2.2,-10.3,7,1.6
3658,1970,1,7,-4.5,0.4,-8.4,0.8,
3659,1970,1,8,-3.6,0.6,-7.8,5.5,0.3
3660,1970,1,9,-7.1,-3,-10.7,2.5,
3661,1970,1,10,-5.7,-2,-7.9,9.3,3.2
3662,1970,1,11,-3.6,0.9,-8.1,7,0.2
3663,1970,1,12,1,5.2,-5.3,6.5,0.5
3664,1970,1,13,-9.5,-5.3,-12.3,0,
3665,1970,1,14,-10.5,-6.1,-13.7,0,
3666,1970,1,15,-12.6,-9.2,-15.2,0,
3667,1970,1,16,-12.8,-7,-16.4,0.5,
3668,1970,1,17,-11.7,-7.1,-15.4,1,
3669,1970,1,18,-8.7,-3.3,-13.3,1.8,
3670,1970,1,19,-7.2,-2.1,-11.3,0,
3671,1970,1,20,-5.6,-0.3,-10.2,0,
3672,1970,1,21,-2.7,3.3,-8.2,2.8,
3673,1970,1,22,1.5,5.4,-2,10,
3674,1970,1,23,-4.1,-0.3,-7.6,5.3,
3675,1970,1,24,-5.7,-0.5,-9.7,0,
3676,1970,1,25,-3.2,2.6,-7.7,5.8,
3677,1970,1,26,-0.6,4.9,-4.2,3.5,
3678,1970,1,27,1.6,6.2,-2.5,0.5,
3679,1970,1,28,2.2,8.9,-2.8,0,
3680,1970,1,29,2.2,7.8,-2.3,0,
3681,1970,1,30,1.1,6.5,-2.3,7,
3682,1970,1,31,-1.7,2.5,-4.8,0,
3683,1970,2,1,-1.6,3.7,-4.9,0,
3684,1970,2,2,-2.1,2.4,-6,4.5,
3685,1970,2,3,-2.4,3.3,-6.4,0,
3686,1970,2,4,-5.7,-2,-8.5,0,
3687,1970,2,5,-6.1,-0.1,-10.1,0,
3688,1970,2,6,-3.8,2.6,-9.4,2.5,
3689,1970,2,7,0.7,4.8,-2.7,7.5,
3690,1970,2,8,-1.7,3.7,-9,7.3,0.2
3691,1970,2,9,-8.6,-5.5,-10.1,2.8,
3692,1970,2,10,-6.3,-0.6,-10.8,1.8,
3693,1970,2,11,-0.4,6.8,-6.4,7.5,
3694,1970,2,12,4.3,9.4,1.6,5,
3695,1970,2,13,3.5,7.6,-0.3,6.8,6.1
3696,1970,2,14,1,5.1,-2.7,6.8,
3697,1970,2,15,-0.2,4.8,-3.2,1.8,
3698,1970,2,16,0.2,6.6,-4.1,0.8,
3699,1970,2,17,4.5,10,-0.5,6.8,
3700,1970,2,18,7.5,11.5,2.8,6.5,
3701,1970,2,19,5.3,12,-0.4,9,0.9
3702,1970,2,20,1.8,7.1,-2,9.3,21.2
3703,1970,2,21,-1.3,1.8,-4.5,6.3,
3704,1970,2,22,-1,1.8,-3.2,9.5,0
3705,1970,2,23,2.5,8,-2.3,7.3,
3706,1970,2,24,2.2,3.8,1.1,10,16.4
3707,1970,2,25,4.2,7.8,2.2,10,3.6
3708,1970,2,26,1.6,9.8,-1,7,0.8
3709,1970,2,27,-0.8,4.2,-3.9,5.8,
3710,1970,2,28,-2.6,1.8,-5.6,1.5,
3711,1970,3,1,-3.3,0.8,-7.3,4.8,1
3712,1970,3,2,-1.1,1.1,-2.9,10,0
3713,1970,3,3,-0.2,4.8,-3.8,4.5,
3714,1970,3,4,-2.9,0.4,-5.6,2.5,
3715,1970,3,5,-2.2,2,-5.6,0.5,
3716,1970,3,6,-2.3,1.6,-4.9,1,
3717,1970,3,7,-2.1,2.8,-6,4,
3718,1970,3,8,-0.5,2.9,-4.6,4.8,0.1
3719,1970,3,9,-0.8,2.2,-3.6,6.8,4.5
3720,1970,3,10,-1.2,2.6,-4.3,3,0
3721,1970,3,11,-2.6,1.3,-5.4,2.8,0
3722,1970,3,12,-3,1.8,-6.9,4.5,
3723,1970,3,13,-2.2,2.2,-5.4,4,
3724,1970,3,14,-1,3.6,-6.2,5,
3725,1970,3,15,2.5,5.8,0.2,10,0.4
3726,1970,3,16,0.2,3,-3.2,6.3,0.3
3727,1970,3,17,-2.3,2,-5.9,0,
3728,1970,3,18,-1.8,1,-4,5,6.3
3729,1970,3,19,-3,0.8,-5.9,4.3,0
3730,1970,3,20,-1.4,3.4,-5.3,2.5,
3731,1970,3,21,0.4,4.4,-3,6.3,
3732,1970,3,22,-0.4,3.2,-3.4,3.3,
3733,1970,3,23,-0.9,2.4,-4.3,4,0.1
3734,1970,3,24,1,6.3,-3,2.8,0
3735,1970,3,25,1.3,6.8,-3,0,
3736,1970,3,26,4.2,11,-0.2,5.5,
3737,1970,3,27,6.4,12,2.8,7.8,
3738,1970,3,28,8.6,15.2,2.2,2,
3739,1970,3,29,8.8,16,5,7,
3740,1970,3,30,8.1,14.1,4,4.3,
3741,1970,3,31,5.3,11.4,0.2,2,
3742,1970,4,1,8.3,15.6,1.6,0.8,
3743,1970,4,2,10.3,16.4,4.8,7.5,
3744,1970,4,3,11.7,17,6.2,7.3,
3745,1970,4,4,8.8,15.2,5.8,4.5,
3746,1970,4,5,7.2,13.4,3.1,3,
3747,1970,4,6,8.9,14.6,2.2,5.8,0.4
3748,1970,4,7,7.4,11.6,4.4,3.8,2.4
3749,1970,4,8,7.6,15.2,0.8,1,
3750,1970,4,9,10.7,18.3,3.4,0.3,
3751,1970,4,10,12.7,19.2,7.6,4.5,
3752,1970,4,11,11.3,17.2,7.1,6.8,
3753,1970,4,12,8.4,12.4,4.2,2,
3754,1970,4,13,6.8,12.5,1.9,0,
3755,1970,4,14,8,14.8,1,0,
3756,1970,4,15,10.7,17.1,5,1.8,
3757,1970,4,16,13.8,20,9.2,9,2.6
3758,1970,4,17,17.8,21.8,13.7,9.3,
3759,1970,4,18,13.1,17,10.2,9.5,1.2
3760,1970,4,19,12.6,19,7.6,9,
3761,1970,4,20,11.4,16.7,8.2,5.8,0.6
3762,1970,4,21,14,22.2,7.4,8.5,
3763,1970,4,22,16.4,21.6,12.6,6.5,
3764,1970,4,23,17.6,24,12.5,8,
3765,1970,4,24,14.3,16.8,12.6,10,0.3
3766,1970,4,25,15.6,21.8,12,9.3,
3767,1970,4,26,15.2,22,9.2,3,
3768,1970,4,27,15.8,23.8,8.4,6.3,
3769,1970,4,28,16.1,23,9.2,0,
3770,1970,4,29,15.4,22.8,10.2,0.8,
3771,1970,4,30,17.6,26,9.4,0,
3772,1970,5,1,18.2,25,13.8,7.5,0
3773,1970,5,2,15.8,18.6,13.3,10,19
3774,1970,5,3,19.5,25.4,15.4,9.8,
3775,1970,5,4,20.8,27.2,16.8,2.3,
